M.H_b.CO3 Time [a],M.H_b.CO3 CO3 [mol/kg]
169500.0,0.00014047935223364738
169600.0,0.00014047935223364795
169700.0,0.00014047935223364828
169800.0,0.00014047935223364855
169900.0,0.0001404793522336489
170000.0,0.0001404793522336492
170100.0,0.00014047935223364944
170200.0,0.00014047935223364974
170300.0,0.00014047935223365012
170400.0,0.00014047935223365053
170500.0,0.00014047935223365096
170600.0,0.00014047935223365142
170700.0,0.00014047935223365175
170800.0,0.00014047935223365207
170900.0,0.00014047935223365245
171000.0,0.0001404793522336528
171100.0,0.000140479352233653
171200.0,0.00014047935223365337
171300.0,0.00014047935223365372
171400.0,0.00014047935223365391
171500.0,0.00014047935223365416
171600.0,0.00014047935223365448
171700.0,0.00014047935223365475
171800.0,0.00014047935223365494
171900.0,0.0001404793522336553
172000.0,0.00014047935223365565
172100.0,0.0001404793522336559
172200.0,0.00014047935223365603
172300.0,0.00014047935223365622
172400.0,0.00014047935223365657
172500.0,0.0001404793522336569
172600.0,0.0001404793522336571
172700.0,0.0001404793522336574
172800.0,0.00014047935223365774
172900.0,0.00014047935223365798
173000.0,0.00014047935223365828
173100.0,0.00014047935223365866
173200.0,0.00014047935223365887
173300.0,0.00014047935223365915
173400.0,0.00014047935223365947
173500.0,0.0001404793522336597
173600.0,0.00014047935223365996
173700.0,0.0001404793522336603
173800.0,0.00014047935223366045
173900.0,0.0001404793522336606
174000.0,0.00014047935223366077
174100.0,0.0001404793522336608
174200.0,0.00014047935223366115
174300.0,0.00014047935223366131
174400.0,0.00014047935223366153
174500.0,0.00014047935223366177
174600.0,0.00014047935223366196
174700.0,0.0001404793522336621
174800.0,0.00014047935223366207
174900.0,0.00014047935223366196
175000.0,0.00014047935223366202
175100.0,0.0001404793522336621
175200.0,0.00014047935223366232
175300.0,0.00014047935223366242
175400.0,0.00014047935223366242
175500.0,0.0001404793522336626
175600.0,0.00014047935223366272
175700.0,0.00014047935223366278
175800.0,0.00014047935223366286
175900.0,0.0001404793522336629
176000.0,0.00014047935223366289
176100.0,0.0001404793522336629
176200.0,0.000140479352233663
176300.0,0.00014047935223366337
176400.0,0.00014047935223366343
176500.0,0.00014047935223366354
176600.0,0.00014047935223366367
176700.0,0.00014047935223366373
176800.0,0.00014047935223366375
176900.0,0.00014047935223366373
177000.0,0.00014047935223366373
177100.0,0.00014047935223366378
177200.0,0.00014047935223366375
177300.0,0.00014047935223366378
177400.0,0.00014047935223366386
177500.0,0.00014047935223366383
177600.0,0.0001404793522336638
177700.0,0.00014047935223366375
177800.0,0.0001404793522336638
177900.0,0.00014047935223366394
178000.0,0.00014047935223366413
178100.0,0.00014047935223366416
178200.0,0.00014047935223366416
178300.0,0.00014047935223366413
178400.0,0.00014047935223366413
178500.0,0.00014047935223366427
178600.0,0.00014047935223366432
178700.0,0.00014047935223366443
178800.0,0.00014047935223366457
178900.0,0.00014047935223366473
179000.0,0.00014047935223366486
179100.0,0.0001404793522336649
179200.0,0.000140479352233665
179300.0,0.00014047935223366503
179400.0,0.00014047935223366503
179500.0,0.00014047935223366516
179600.0,0.00014047935223366533
179700.0,0.00014047935223366543
179800.0,0.0001404793522336655
179900.0,0.00014047935223366565
180000.0,0.00014047935223366579
180100.0,0.00014047935223366587
180200.0,0.00014047935223366606
180300.0,0.00014047935223366617
180400.0,0.00014047935223366636
180500.0,0.0001404793522336665
180600.0,0.0001404793522336667
180700.0,0.00014047935223366692
180800.0,0.00014047935223366703
180900.0,0.00014047935223366725
181000.0,0.00014047935223366752
181100.0,0.00014047935223366768
181200.0,0.00014047935223366785
181300.0,0.00014047935223366806
181400.0,0.0001404793522336683
181500.0,0.00014047935223366842
181600.0,0.00014047935223366847
181700.0,0.00014047935223366874
181800.0,0.00014047935223366882
181900.0,0.00014047935223366885
182000.0,0.00014047935223366888
182100.0,0.00014047935223366888
182200.0,0.00014047935223366885
182300.0,0.0001404793522336689
182400.0,0.00014047935223366893
182500.0,0.00014047935223366896
182600.0,0.00014047935223366888
182700.0,0.00014047935223366885
182800.0,0.00014047935223366893
182900.0,0.00014047935223366888
183000.0,0.00014047935223366896
183100.0,0.00014047935223366888
183200.0,0.00014047935223366898
183300.0,0.00014047935223366898
183400.0,0.00014047935223366928
183500.0,0.00014047935223366926
183600.0,0.00014047935223366936
183700.0,0.0001404793522336696
183800.0,0.00014047935223366953
183900.0,0.00014047935223366974
184000.0,0.00014047935223366974
184100.0,0.0001404793522336698
184200.0,0.0001404793522336699
184300.0,0.00014047935223366982
184400.0,0.00014047935223366993
184500.0,0.00014047935223366988
184600.0,0.0001404793522336699
184700.0,0.00014047935223366993
184800.0,0.00014047935223366993
184900.0,0.00014047935223366996
185000.0,0.00014047935223366988
185100.0,0.00014047935223366993
185200.0,0.0001404793522336699
185300.0,0.00014047935223366993
185400.0,0.00014047935223366988
185500.0,0.0001404793522336699
185600.0,0.0001404793522336699
185700.0,0.00014047935223366993
185800.0,0.0001404793522336699
185900.0,0.00014047935223366988
186000.0,0.00014047935223366982
186100.0,0.00014047935223366988
186200.0,0.0001404793522336698
186300.0,0.00014047935223366985
186400.0,0.00014047935223366988
186500.0,0.0001404793522336699
186600.0,0.00014047935223366988
186700.0,0.0001404793522336699
186800.0,0.00014047935223366993
186900.0,0.00014047935223366993
187000.0,0.00014047935223366993
187100.0,0.00014047935223366988
187200.0,0.00014047935223366982
187300.0,0.00014047935223366993
187400.0,0.00014047935223366988
187500.0,0.00014047935223366988
187600.0,0.0001404793522336699
187700.0,0.00014047935223366993
187800.0,0.00014047935223366993
187900.0,0.0001404793522336699
188000.0,0.00014047935223366993
188100.0,0.00014047935223366988
188200.0,0.00014047935223366993
188300.0,0.00014047935223366988
188400.0,0.00014047935223366993
188500.0,0.00014047935223366993
188600.0,0.00014047935223367001
188700.0,0.00014047935223366988
188800.0,0.0001404793522336699
188900.0,0.00014047935223366996
189000.0,0.0001404793522336699
189100.0,0.00014047935223366996
189200.0,0.0001404793522336699
189300.0,0.00014047935223367
189400.0,0.00014047935223366993
189500.0,0.0001404793522336699
189600.0,0.0001404793522336699
189700.0,0.00014047935223366988
189800.0,0.00014047935223366988
189900.0,0.0001404793522336699
190000.0,0.0001404793522336699
190100.0,0.00014047935223366988
190200.0,0.0001404793522336699
190300.0,0.0001404793522336699
190400.0,0.0001404793522336699
190500.0,0.00014047935223366993
190600.0,0.00014047935223366996
190700.0,0.00014047935223366996
190800.0,0.00014047935223366993
190900.0,0.00014047935223366988
191000.0,0.0001404793522336699
191100.0,0.00014047935223366988
191200.0,0.0001404793522336699
191300.0,0.00014047935223366988
191400.0,0.00014047935223366988
191500.0,0.0001404793522336699
191600.0,0.00014047935223366993
191700.0,0.0001404793522336699
191800.0,0.00014047935223366993
191900.0,0.00014047935223366993
192000.0,0.00014047935223366988
192100.0,0.0001404793522336699
192200.0,0.0001404793522336699
192300.0,0.00014047935223366993
192400.0,0.0001404793522336699
192500.0,0.0001404793522336699
192600.0,0.00014047935223366988
192700.0,0.00014047935223367001
192800.0,0.00014047935223367
192900.0,0.00014047935223367
193000.0,0.00014047935223366996
193100.0,0.00014047935223366993
193200.0,0.0001404793522336699
193300.0,0.00014047935223366988
193400.0,0.0001404793522336699
193500.0,0.0001404793522336699
193600.0,0.00014047935223366993
193700.0,0.00014047935223366993
193800.0,0.0001404793522336699
193900.0,0.0001404793522336699
194000.0,0.00014047935223367001
194100.0,0.00014047935223367
194200.0,0.00014047935223367
194300.0,0.00014047935223367
194400.0,0.00014047935223366996
194500.0,0.00014047935223366996
194600.0,0.00014047935223366996
194700.0,0.00014047935223367
194800.0,0.00014047935223366993
194900.0,0.00014047935223366993
195000.0,0.0001404793522336699
195100.0,0.00014047935223366988
195200.0,0.00014047935223366993
195300.0,0.00014047935223366993
195400.0,0.00014047935223366996
195500.0,0.00014047935223366993
195600.0,0.0001404793522336699
195700.0,0.0001404793522336699
195800.0,0.0001404793522336699
195900.0,0.00014047935223366988
196000.0,0.0001404793522336699
196100.0,0.0001404793522336699
196200.0,0.0001404793522336699
196300.0,0.00014047935223366988
196400.0,0.0001404793522336699
196500.0,0.0001404793522336699
196600.0,0.0001404793522336699
196700.0,0.0001404793522336699
196800.0,0.0001404793522336699
196900.0,0.0001404793522336699
197000.0,0.00014047935223366993
197100.0,0.00014047935223366993
197200.0,0.00014047935223366993
197300.0,0.00014047935223366993
197400.0,0.00014047935223366993
197500.0,0.0001404793522336699
197600.0,0.00014047935223366993
197700.0,0.0001404793522336699
197800.0,0.00014047935223366996
197900.0,0.00014047935223366996
198000.0,0.0001404793522336699
198100.0,0.0001404793522336699
198200.0,0.00014047935223366996
198300.0,0.0001404793522336699
198400.0,0.00014047935223366985
198500.0,0.00014047935223366985
198600.0,0.0001404793522336699
198700.0,0.00014047935223366993
198800.0,0.00014047935223366993
198900.0,0.00014047935223366996
199000.0,0.00014047935223366993
199100.0,0.00014047935223366993
199200.0,0.00014047935223366988
199300.0,0.00014047935223366993
199400.0,0.00014047935223366993
199500.0,0.0001404793522336699
199600.0,0.0001404793522336699
199700.0,0.00014047935223366988
199800.0,0.00014047935223366985
199900.0,0.00014047935223366988
200000.0,0.00014047935223366993
200100.0,0.00014047935223366996
200200.0,0.00014047935223366993
200300.0,0.0001404793522336699
200400.0,0.00014047935223367
200500.0,0.00014047935223366993
200600.0,0.00014047935223366988
200700.0,0.00014047935223366993
200800.0,0.00014047935223366985
200900.0,0.00014047935223366993
201000.0,0.0001404793522336699
201100.0,0.00014047935223366993
201200.0,0.00014047935223366993
201300.0,0.00014047935223366993
201400.0,0.00014047935223366993
201500.0,0.00014047935223366988
201600.0,0.0001404793522336699
201700.0,0.00014047935223366993
201800.0,0.0001404793522336699
201900.0,0.00014047935223366996
202000.0,0.00014047935223366993
202100.0,0.00014047935223367
202200.0,0.0001404793522336699
202300.0,0.00014047935223366985
202400.0,0.0001404793522336699
202500.0,0.0001404793522336699
202600.0,0.0001404793522336699
202700.0,0.0001404793522336699
202800.0,0.0001404793522336699
202900.0,0.00014047935223366988
203000.0,0.00014047935223366982
203100.0,0.0001404793522336699
203200.0,0.0001404793522336699
203300.0,0.0001404793522336699
203400.0,0.0001404793522336699
203500.0,0.00014047935223366985
203600.0,0.00014047935223366988
203700.0,0.00014047935223366985
203800.0,0.00014047935223367
203900.0,0.00014047935223366988
204000.0,0.0001404793522336699
204100.0,0.0001404793522336698
204200.0,0.0001404793522336699
204300.0,0.00014047935223366982
204400.0,0.00014047935223366982
204500.0,0.0001404793522336699
204600.0,0.0001404793522336698
204700.0,0.0001404793522336699
204800.0,0.00014047935223366988
204900.0,0.0001404793522336699
205000.0,0.00014047935223366988
205100.0,0.00014047935223366985
205200.0,0.0001404793522336699
205300.0,0.00014047935223367004
205400.0,0.00014047935223367004
205500.0,0.00014047935223367
205600.0,0.00014047935223366996
205700.0,0.00014047935223367
205800.0,0.00014047935223366996
205900.0,0.00014047935223366993
206000.0,0.0001404793522336699
206100.0,0.0001404793522336699
206200.0,0.0001404793522336699
206300.0,0.00014047935223366993
206400.0,0.00014047935223366993
206500.0,0.00014047935223366996
206600.0,0.00014047935223366996
206700.0,0.0001404793522336699
206800.0,0.00014047935223366988
206900.0,0.00014047935223366985
207000.0,0.0001404793522336699
207100.0,0.00014047935223366993
207200.0,0.00014047935223366988
207300.0,0.00014047935223366988
207400.0,0.00014047935223366988
207500.0,0.00014047935223366985
207600.0,0.0001404793522336699
207700.0,0.00014047935223366988
207800.0,0.00014047935223366988
207900.0,0.0001404793522336699
208000.0,0.00014047935223366993
208100.0,0.0001404793522336699
208200.0,0.00014047935223366993
208300.0,0.0001404793522336699
208400.0,0.00014047935223367001
208500.0,0.0001404793522336699
208600.0,0.0001404793522336699
208700.0,0.00014047935223366988
208800.0,0.0001404793522336699
208900.0,0.0001404793522336699
209000.0,0.0001404793522336699
209100.0,0.0001404793522336699
209200.0,0.00014047935223366982
209300.0,0.0001404793522336699
209400.0,0.0001404793522336699
209500.0,0.00014047935223366988
209600.0,0.00014047935223366996
209700.0,0.00014047935223366993
209800.0,0.00014047935223366993
209900.0,0.00014047935223366988
210000.0,0.0001404793522336699
210100.0,0.0001404793522336699
210200.0,0.0001404793522336699
210300.0,0.0001404793522336699
210400.0,0.0001404793522336699
210500.0,0.0001404793522336699
210600.0,0.00014047935223366988
210700.0,0.0001404793522336699
210800.0,0.0001404793522336699
210900.0,0.00014047935223366988
211000.0,0.00014047935223366988
211100.0,0.0001404793522336699
211200.0,0.0001404793522336699
211300.0,0.00014047935223366988
211400.0,0.0001404793522336699
211500.0,0.00014047935223366993
211600.0,0.0001404793522336699
211700.0,0.00014047935223367
211800.0,0.00014047935223366985
211900.0,0.0001404793522336699
212000.0,0.0001404793522336699
212100.0,0.0001404793522336699
212200.0,0.00014047935223366988
212300.0,0.0001404793522336699
212400.0,0.00014047935223366985
212500.0,0.00014047935223366982
212600.0,0.0001404793522336699
212700.0,0.00014047935223366993
212800.0,0.0001404793522336699
212900.0,0.0001404793522336699
213000.0,0.00014047935223366996
213100.0,0.00014047935223366993
213200.0,0.00014047935223366993
213300.0,0.0001404793522336699
213400.0,0.00014047935223366993
213500.0,0.0001404793522336699
213600.0,0.0001404793522336699
213700.0,0.0001404793522336699
213800.0,0.0001404793522336699
213900.0,0.0001404793522336699
214000.0,0.0001404793522336699
214100.0,0.0001404793522336699
214200.0,0.00014047935223366985
214300.0,0.00014047935223366993
214400.0,0.0001404793522336699
214500.0,0.0001404793522336699
214600.0,0.00014047935223366993
214700.0,0.00014047935223366993
214800.0,0.00014047935223366988
214900.0,0.00014047935223366996
215000.0,0.00014047935223367
215100.0,0.0001404793522336699
215200.0,0.0001404793522336699
215300.0,0.00014047935223366993
215400.0,0.0001404793522336699
215500.0,0.00014047935223366988
215600.0,0.0001404793522336699
215700.0,0.0001404793522336699
215800.0,0.00014047935223366993
215900.0,0.00014047935223366988
216000.0,0.0001404793522336699
216100.0,0.0001404793522336699
216200.0,0.0001404793522336699
216300.0,0.0001404793522336699
216400.0,0.0001404793522336699
216500.0,0.00014047935223366993
216600.0,0.00014047935223366988
216700.0,0.0001404793522336699
216800.0,0.00014047935223366993
216900.0,0.00014047935223366988
217000.0,0.00014047935223366993
217100.0,0.0001404793522336699
217200.0,0.00014047935223366993
217300.0,0.0001404793522336699
217400.0,0.00014047935223366993
217500.0,0.0001404793522336699
217600.0,0.0001404793522336699
217700.0,0.0001404793522336699
217800.0,0.0001404793522336699
217900.0,0.0001404793522336699
218000.0,0.00014047935223366993
218100.0,0.00014047935223366996
218200.0,0.00014047935223366996
218300.0,0.00014047935223366993
218400.0,0.00014047935223366988
218500.0,0.00014047935223366988
218600.0,0.00014047935223366993
218700.0,0.0001404793522336699
218800.0,0.00014047935223366993
218900.0,0.00014047935223366977
219000.0,0.0001404793522336699
219100.0,0.0001404793522336699
219200.0,0.00014047935223366988
219300.0,0.00014047935223366993
219400.0,0.00014047935223366993
219500.0,0.00014047935223366993
219600.0,0.00014047935223366988
219700.0,0.0001404793522336699
219800.0,0.0001404793522336699
219900.0,0.00014047935223366988
220000.0,0.00014047935223366988
220100.0,0.0001404793522336699
220200.0,0.00014047935223366993
220300.0,0.0001404793522336699
220400.0,0.00014047935223366993
220500.0,0.00014047935223366996
220600.0,0.00014047935223366993
220700.0,0.00014047935223366988
220800.0,0.00014047935223366988
220900.0,0.00014047935223366993
221000.0,0.00014047935223366993
221100.0,0.0001404793522336699
221200.0,0.00014047935223366988
221300.0,0.00014047935223366988
221400.0,0.0001404793522336699
221500.0,0.0001404793522336699
221600.0,0.00014047935223366988
221700.0,0.00014047935223366988
221800.0,0.00014047935223366993
221900.0,0.00014047935223366993
222000.0,0.0001404793522336699
222100.0,0.0001404793522336699
222200.0,0.00014047935223366993
222300.0,0.00014047935223366993
222400.0,0.00014047935223366993
222500.0,0.00014047935223366993
222600.0,0.0001404793522336699
222700.0,0.00014047935223366988
222800.0,0.0001404793522336699
222900.0,0.0001404793522336699
223000.0,0.0001404793522336699
223100.0,0.0001404793522336699
223200.0,0.00014047935223366985
223300.0,0.0001404793522336699
223400.0,0.0001404793522336699
223500.0,0.0001404793522336699
223600.0,0.00014047935223366988
223700.0,0.00014047935223366985
223800.0,0.0001404793522336699
223900.0,0.00014047935223366988
224000.0,0.00014047935223366988
224100.0,0.0001404793522336699
224200.0,0.00014047935223366993
224300.0,0.0001404793522336699
224400.0,0.0001404793522336699
224500.0,0.00014047935223366982
224600.0,0.0001404793522336699
224700.0,0.00014047935223366993
224800.0,0.00014047935223366993
224900.0,0.0001404793522336699
225000.0,0.00014047935223366982
225100.0,0.0001404793522336699
225200.0,0.00014047935223366988
225300.0,0.00014047935223366985
225400.0,0.00014047935223366982
225500.0,0.00014047935223366982
225600.0,0.00014047935223366988
225700.0,0.00014047935223366988
225800.0,0.00014047935223366988
225900.0,0.00014047935223366993
226000.0,0.00014047935223366993
226100.0,0.00014047935223366996
226200.0,0.0001404793522336699
226300.0,0.00014047935223366993
226400.0,0.0001404793522336699
226500.0,0.0001404793522336699
226600.0,0.00014047935223366988
226700.0,0.0001404793522336699
226800.0,0.0001404793522336699
226900.0,0.0001404793522336699
227000.0,0.0001404793522336699
227100.0,0.00014047935223366988
227200.0,0.0001404793522336699
227300.0,0.00014047935223366988
227400.0,0.00014047935223366982
227500.0,0.00014047935223366988
227600.0,0.00014047935223366988
227700.0,0.0001404793522336699
227800.0,0.0001404793522336699
227900.0,0.0001404793522336699
228000.0,0.0001404793522336699
228100.0,0.00014047935223367001
228200.0,0.00014047935223367001
228300.0,0.00014047935223367
228400.0,0.00014047935223367
228500.0,0.00014047935223366996
228600.0,0.0001404793522336699
228700.0,0.0001404793522336699
228800.0,0.0001404793522336699
228900.0,0.00014047935223366988
229000.0,0.00014047935223366988
229100.0,0.0001404793522336699
229200.0,0.00014047935223366993
229300.0,0.0001404793522336698
229400.0,0.00014047935223366985
229500.0,0.0001404793522336699
229600.0,0.0001404793522336699
229700.0,0.00014047935223366993
229800.0,0.0001404793522336699
229900.0,0.00014047935223366993
230000.0,0.0001404793522336699
230100.0,0.00014047935223366988
230200.0,0.0001404793522336699
230300.0,0.0001404793522336699
230400.0,0.00014047935223366988
230500.0,0.00014047935223366988
230600.0,0.00014047935223366988
230700.0,0.0001404793522336699
230800.0,0.00014047935223366988
230900.0,0.00014047935223366982
231000.0,0.0001404793522336699
231100.0,0.0001404793522336699
231200.0,0.0001404793522336699
231300.0,0.0001404793522336699
231400.0,0.0001404793522336699
231500.0,0.00014047935223366988
231600.0,0.0001404793522336699
231700.0,0.00014047935223366985
231800.0,0.0001404793522336699
231900.0,0.00014047935223366988
232000.0,0.00014047935223366988
232100.0,0.00014047935223366993
232200.0,0.00014047935223366985
232300.0,0.00014047935223367001
232400.0,0.00014047935223367004
232500.0,0.00014047935223367004
232600.0,0.00014047935223366996
232700.0,0.00014047935223366996
232800.0,0.00014047935223366993
232900.0,0.0001404793522336699
233000.0,0.00014047935223366993
233100.0,0.0001404793522336699
233200.0,0.00014047935223366996
233300.0,0.0001404793522336699
233400.0,0.00014047935223366993
233500.0,0.00014047935223366993
233600.0,0.0001404793522336699
233700.0,0.00014047935223366993
233800.0,0.0001404793522336699
233900.0,0.0001404793522336699
234000.0,0.00014047935223366988
234100.0,0.00014047935223366988
234200.0,0.00014047935223366993
234300.0,0.00014047935223366993
234400.0,0.00014047935223367
234500.0,0.00014047935223366996
234600.0,0.00014047935223366988
234700.0,0.00014047935223367
234800.0,0.00014047935223367
234900.0,0.00014047935223367
235000.0,0.00014047935223367
235100.0,0.00014047935223366993
235200.0,0.00014047935223366982
235300.0,0.0001404793522336699
235400.0,0.0001404793522336699
235500.0,0.00014047935223366985
235600.0,0.00014047935223366988
235700.0,0.00014047935223366988
235800.0,0.0001404793522336699
235900.0,0.0001404793522336699
236000.0,0.0001404793522336699
236100.0,0.0001404793522336699
236200.0,0.00014047935223366988
236300.0,0.00014047935223366993
236400.0,0.0001404793522336699
236500.0,0.0001404793522336699
236600.0,0.00014047935223366988
236700.0,0.00014047935223366993
236800.0,0.00014047935223366993
236900.0,0.00014047935223366993
237000.0,0.0001404793522336699
237100.0,0.0001404793522336699
237200.0,0.0001404793522336699
237300.0,0.00014047935223366988
237400.0,0.00014047935223366988
237500.0,0.00014047935223367
237600.0,0.0001404793522336699
237700.0,0.0001404793522336699
237800.0,0.00014047935223367
237900.0,0.00014047935223366988
238000.0,0.0001404793522336699
238100.0,0.0001404793522336699
238200.0,0.0001404793522336699
238300.0,0.0001404793522336699
238400.0,0.00014047935223366985
238500.0,0.0001404793522336699
238600.0,0.0001404793522336699
238700.0,0.00014047935223366988
238800.0,0.00014047935223366988
238900.0,0.00014047935223366993
239000.0,0.0001404793522336699
239100.0,0.00014047935223366993
239200.0,0.0001404793522336699
239300.0,0.0001404793522336699
239400.0,0.00014047935223366993
239500.0,0.00014047935223366993
239600.0,0.00014047935223366993
239700.0,0.00014047935223366993
239800.0,0.0001404793522336699
239900.0,0.00014047935223366985
240000.0,0.00014047935223366988
240100.0,0.00014047935223366982
240200.0,0.00014047935223366985
240300.0,0.00014047935223366988
240400.0,0.00014047935223366988
240500.0,0.0001404793522336699
240600.0,0.0001404793522336699
240700.0,0.0001404793522336699
240800.0,0.0001404793522336699
240900.0,0.00014047935223366988
241000.0,0.00014047935223366993
241100.0,0.00014047935223366982
241200.0,0.00014047935223366988
241300.0,0.00014047935223366993
241400.0,0.00014047935223366985
241500.0,0.00014047935223366988
241600.0,0.00014047935223366993
241700.0,0.0001404793522336699
241800.0,0.0001404793522336699
241900.0,0.00014047935223366993
242000.0,0.00014047935223367004
242100.0,0.0001404793522336699
242200.0,0.00014047935223366988
242300.0,0.00014047935223366988
242400.0,0.00014047935223366988
242500.0,0.0001404793522336699
242600.0,0.00014047935223367007
242700.0,0.00014047935223366996
242800.0,0.00014047935223366993
242900.0,0.00014047935223367
243000.0,0.00014047935223367
243100.0,0.0001404793522336699
243200.0,0.00014047935223366988
243300.0,0.00014047935223366993
243400.0,0.00014047935223366993
243500.0,0.00014047935223366996
243600.0,0.00014047935223366993
243700.0,0.00014047935223366988
243800.0,0.00014047935223366985
243900.0,0.0001404793522336699
244000.0,0.0001404793522336699
244100.0,0.00014047935223366993
244200.0,0.0001404793522336699
244300.0,0.00014047935223366985
244400.0,0.00014047935223366988
244500.0,0.0001404793522336699
244600.0,0.00014047935223366996
244700.0,0.00014047935223366993
244800.0,0.00014047935223366993
244900.0,0.0001404793522336699
245000.0,0.00014047935223366988
245100.0,0.00014047935223366988
245200.0,0.0001404793522336699
245300.0,0.00014047935223366988
245400.0,0.00014047935223366993
245500.0,0.00014047935223366993
245600.0,0.00014047935223366996
245700.0,0.00014047935223366996
245800.0,0.0001404793522336699
245900.0,0.0001404793522336699
246000.0,0.00014047935223366996
246100.0,0.00014047935223366993
246200.0,0.0001404793522336699
246300.0,0.0001404793522336699
246400.0,0.0001404793522336699
246500.0,0.0001404793522336699
246600.0,0.00014047935223366988
246700.0,0.0001404793522336699
246800.0,0.0001404793522336699
246900.0,0.00014047935223366996
247000.0,0.00014047935223367
247100.0,0.00014047935223366993
247200.0,0.00014047935223366988
247300.0,0.0001404793522336699
247400.0,0.00014047935223366988
247500.0,0.00014047935223366988
247600.0,0.0001404793522336699
247700.0,0.00014047935223366988
247800.0,0.0001404793522336699
247900.0,0.0001404793522336699
248000.0,0.00014047935223366988
248100.0,0.0001404793522336699
248200.0,0.00014047935223366993
248300.0,0.00014047935223366988
248400.0,0.0001404793522336699
248500.0,0.00014047935223366993
248600.0,0.0001404793522336699
248700.0,0.0001404793522336699
248800.0,0.0001404793522336699
248900.0,0.00014047935223366993
249000.0,0.00014047935223366993
249100.0,0.00014047935223366993
249200.0,0.0001404793522336699
249300.0,0.00014047935223366985
249400.0,0.00014047935223366993
249500.0,0.00014047935223366993
249600.0,0.00014047935223366988
249700.0,0.00014047935223366982
249800.0,0.00014047935223366972
249900.0,0.0001404793522336699
250000.0,0.0001404793522336699
250100.0,0.0001404793522336699
250200.0,0.0001404793522336699
250300.0,0.00014047935223366993
250400.0,0.00014047935223366988
250500.0,0.0001404793522336699
250600.0,0.0001404793522336699
250700.0,0.0001404793522336699
250800.0,0.00014047935223366993
250900.0,0.0001404793522336699
251000.0,0.0001404793522336699
251100.0,0.0001404793522336699
251200.0,0.00014047935223366982
251300.0,0.00014047935223366988
251400.0,0.00014047935223366988
251500.0,0.0001404793522336699
251600.0,0.0001404793522336699
251700.0,0.0001404793522336699
251800.0,0.00014047935223366988
251900.0,0.00014047935223366985
252000.0,0.00014047935223366982
252100.0,0.00014047935223366985
252200.0,0.00014047935223366988
252300.0,0.00014047935223366988
252400.0,0.00014047935223366988
252500.0,0.00014047935223366988
252600.0,0.0001404793522336698
252700.0,0.00014047935223366982
252800.0,0.0001404793522336699
252900.0,0.0001404793522336699
253000.0,0.00014047935223366988
253100.0,0.00014047935223366988
253200.0,0.0001404793522336699
253300.0,0.00014047935223367
253400.0,0.00014047935223366993
253500.0,0.0001404793522336699
253600.0,0.0001404793522336699
253700.0,0.00014047935223366988
253800.0,0.00014047935223366993
253900.0,0.0001404793522336699
254000.0,0.00014047935223366988
254100.0,0.00014047935223366993
254200.0,0.00014047935223366993
254300.0,0.00014047935223366993
254400.0,0.0001404793522336699
254500.0,0.00014047935223366988
254600.0,0.0001404793522336699
254700.0,0.0001404793522336699
254800.0,0.0001404793522336699
254900.0,0.00014047935223366993
255000.0,0.00014047935223366993
255100.0,0.0001404793522336699
255200.0,0.0001404793522336699
255300.0,0.00014047935223366988
255400.0,0.0001404793522336699
255500.0,0.00014047935223366996
255600.0,0.0001404793522336699
255700.0,0.00014047935223366993
255800.0,0.0001404793522336699
255900.0,0.0001404793522336699
256000.0,0.0001404793522336699
256100.0,0.0001404793522336699
256200.0,0.00014047935223366996
256300.0,0.00014047935223367
256400.0,0.00014047935223366993
256500.0,0.00014047935223366993
256600.0,0.00014047935223366988
256700.0,0.0001404793522336699
256800.0,0.00014047935223366993
256900.0,0.0001404793522336699
257000.0,0.00014047935223366993
257100.0,0.00014047935223366993
257200.0,0.0001404793522336699
257300.0,0.0001404793522336699
257400.0,0.00014047935223366993
257500.0,0.00014047935223367
257600.0,0.00014047935223366988
257700.0,0.00014047935223367001
257800.0,0.00014047935223367004
257900.0,0.00014047935223367001
258000.0,0.0001404793522336699
258100.0,0.00014047935223366993
258200.0,0.00014047935223366993
258300.0,0.00014047935223366993
258400.0,0.00014047935223366993
258500.0,0.00014047935223366993
258600.0,0.00014047935223366988
258700.0,0.00014047935223366988
258800.0,0.0001404793522336699
258900.0,0.00014047935223366993
259000.0,0.00014047935223366985
259100.0,0.00014047935223366985
259200.0,0.00014047935223366988
259300.0,0.00014047935223366988
259400.0,0.00014047935223366993
259500.0,0.00014047935223366993
259600.0,0.00014047935223366993
259700.0,0.0001404793522336699
259800.0,0.00014047935223367001
259900.0,0.00014047935223367001
260000.0,0.00014047935223366993
260100.0,0.00014047935223366996
260200.0,0.00014047935223367
260300.0,0.00014047935223366993
260400.0,0.0001404793522336699
260500.0,0.0001404793522336699
260600.0,0.00014047935223366993
260700.0,0.00014047935223366996
260800.0,0.00014047935223367
260900.0,0.00014047935223366996
261000.0,0.00014047935223366996
261100.0,0.00014047935223367
261200.0,0.00014047935223366996
261300.0,0.0001404793522336699
261400.0,0.00014047935223366988
261500.0,0.0001404793522336699
261600.0,0.00014047935223366993
261700.0,0.00014047935223366993
261800.0,0.00014047935223366988
261900.0,0.0001404793522336699
262000.0,0.00014047935223366993
262100.0,0.0001404793522336699
262200.0,0.0001404793522336699
262300.0,0.00014047935223366988
262400.0,0.00014047935223366993
262500.0,0.0001404793522336699
262600.0,0.0001404793522336699
262700.0,0.0001404793522336699
