M.D_b.TA Time [a],M.D_b.TA TA [mol/kg]
174100.0,0.002403819266499355
174200.0,0.002403819266499351
174300.0,0.002403819266499347
174400.0,0.002403819266499343
174500.0,0.0024038192664993393
174600.0,0.0024038192664993354
174700.0,0.0024038192664993315
174800.0,0.0024038192664993276
174900.0,0.002403819266499324
175000.0,0.0024038192664993206
175100.0,0.002403819266499317
175200.0,0.0024038192664993137
175300.0,0.00240381926649931
175400.0,0.0024038192664993067
175500.0,0.0024038192664993033
175600.0,0.0024038192664993
175700.0,0.0024038192664992968
175800.0,0.0024038192664992937
175900.0,0.0024038192664992907
176000.0,0.0024038192664992877
176100.0,0.0024038192664992846
176200.0,0.0024038192664992816
176300.0,0.0024038192664992786
176400.0,0.0024038192664992755
176500.0,0.0024038192664992725
176600.0,0.0024038192664992694
176700.0,0.002403819266499267
176800.0,0.0024038192664992642
176900.0,0.0024038192664992616
177000.0,0.002403819266499259
177100.0,0.0024038192664992564
177200.0,0.002403819266499254
177300.0,0.0024038192664992512
177400.0,0.0024038192664992486
177500.0,0.002403819266499246
177600.0,0.0024038192664992434
177700.0,0.002403819266499241
177800.0,0.0024038192664992387
177900.0,0.0024038192664992365
178000.0,0.0024038192664992343
178100.0,0.002403819266499232
178200.0,0.00240381926649923
178300.0,0.002403819266499228
178400.0,0.0024038192664992256
178500.0,0.0024038192664992235
178600.0,0.0024038192664992213
178700.0,0.002403819266499219
178800.0,0.002403819266499217
178900.0,0.002403819266499215
179000.0,0.002403819266499213
179100.0,0.0024038192664992113
179200.0,0.0024038192664992096
179300.0,0.002403819266499208
179400.0,0.002403819266499206
179500.0,0.0024038192664992044
179600.0,0.0024038192664992027
179700.0,0.002403819266499201
179800.0,0.002403819266499199
179900.0,0.0024038192664991975
180000.0,0.0024038192664991957
180100.0,0.002403819266499194
180200.0,0.0024038192664991923
180300.0,0.0024038192664991905
180400.0,0.002403819266499189
180500.0,0.0024038192664991875
180600.0,0.002403819266499186
180700.0,0.002403819266499185
180800.0,0.0024038192664991836
180900.0,0.0024038192664991823
181000.0,0.002403819266499181
181100.0,0.0024038192664991797
181200.0,0.0024038192664991784
181300.0,0.0024038192664991766
181400.0,0.0024038192664991753
181500.0,0.002403819266499174
181600.0,0.0024038192664991727
181700.0,0.0024038192664991714
181800.0,0.00240381926649917
181900.0,0.002403819266499169
182000.0,0.0024038192664991675
182100.0,0.0024038192664991662
182200.0,0.002403819266499165
182300.0,0.0024038192664991636
182400.0,0.0024038192664991623
182500.0,0.002403819266499161
182600.0,0.0024038192664991597
182700.0,0.0024038192664991584
182800.0,0.002403819266499157
182900.0,0.0024038192664991563
183000.0,0.0024038192664991554
183100.0,0.0024038192664991545
183200.0,0.0024038192664991537
183300.0,0.002403819266499153
183400.0,0.002403819266499152
183500.0,0.002403819266499151
183600.0,0.00240381926649915
183700.0,0.0024038192664991493
183800.0,0.0024038192664991485
183900.0,0.0024038192664991476
184000.0,0.0024038192664991467
184100.0,0.002403819266499146
184200.0,0.002403819266499145
184300.0,0.002403819266499144
184400.0,0.0024038192664991432
184500.0,0.0024038192664991424
184600.0,0.0024038192664991415
184700.0,0.0024038192664991406
184800.0,0.0024038192664991398
184900.0,0.002403819266499139
185000.0,0.002403819266499138
185100.0,0.002403819266499137
185200.0,0.0024038192664991363
185300.0,0.0024038192664991354
185400.0,0.0024038192664991346
185500.0,0.0024038192664991337
185600.0,0.002403819266499133
185700.0,0.0024038192664991324
185800.0,0.0024038192664991315
185900.0,0.0024038192664991307
186000.0,0.0024038192664991302
186100.0,0.00240381926649913
186200.0,0.0024038192664991294
186300.0,0.0024038192664991285
186400.0,0.0024038192664991276
186500.0,0.002403819266499127
186600.0,0.0024038192664991268
186700.0,0.0024038192664991263
186800.0,0.002403819266499126
186900.0,0.0024038192664991255
187000.0,0.002403819266499125
187100.0,0.0024038192664991246
187200.0,0.002403819266499124
187300.0,0.0024038192664991237
187400.0,0.0024038192664991233
187500.0,0.002403819266499123
187600.0,0.0024038192664991224
187700.0,0.002403819266499122
187800.0,0.0024038192664991216
187900.0,0.002403819266499121
188000.0,0.0024038192664991207
188100.0,0.0024038192664991203
188200.0,0.00240381926649912
188300.0,0.0024038192664991194
188400.0,0.002403819266499119
188500.0,0.0024038192664991185
188600.0,0.002403819266499118
188700.0,0.0024038192664991177
188800.0,0.0024038192664991172
188900.0,0.002403819266499117
189000.0,0.0024038192664991164
189100.0,0.002403819266499116
189200.0,0.0024038192664991155
189300.0,0.002403819266499115
189400.0,0.0024038192664991146
189500.0,0.002403819266499114
189600.0,0.0024038192664991138
189700.0,0.0024038192664991133
189800.0,0.002403819266499113
189900.0,0.0024038192664991125
190000.0,0.002403819266499112
190100.0,0.0024038192664991116
190200.0,0.002403819266499111
190300.0,0.0024038192664991107
190400.0,0.0024038192664991103
190500.0,0.00240381926649911
190600.0,0.0024038192664991094
190700.0,0.002403819266499109
190800.0,0.0024038192664991086
190900.0,0.002403819266499108
191000.0,0.0024038192664991077
191100.0,0.0024038192664991073
191200.0,0.002403819266499107
191300.0,0.0024038192664991064
191400.0,0.002403819266499106
191500.0,0.0024038192664991055
191600.0,0.002403819266499105
191700.0,0.0024038192664991046
191800.0,0.002403819266499104
191900.0,0.0024038192664991038
192000.0,0.0024038192664991033
192100.0,0.002403819266499103
192200.0,0.0024038192664991025
192300.0,0.002403819266499102
192400.0,0.0024038192664991016
192500.0,0.002403819266499101
192600.0,0.0024038192664991007
192700.0,0.0024038192664991003
192800.0,0.0024038192664991
192900.0,0.0024038192664990994
193000.0,0.002403819266499099
193100.0,0.0024038192664990986
193200.0,0.002403819266499098
193300.0,0.0024038192664990977
193400.0,0.0024038192664990973
193500.0,0.002403819266499097
193600.0,0.0024038192664990964
193700.0,0.002403819266499096
193800.0,0.0024038192664990955
193900.0,0.002403819266499095
194000.0,0.0024038192664990947
194100.0,0.0024038192664990942
194200.0,0.002403819266499094
194300.0,0.0024038192664990934
194400.0,0.002403819266499093
194500.0,0.0024038192664990925
194600.0,0.002403819266499092
194700.0,0.0024038192664990916
194800.0,0.002403819266499091
194900.0,0.0024038192664990908
195000.0,0.0024038192664990903
195100.0,0.00240381926649909
195200.0,0.0024038192664990895
195300.0,0.002403819266499089
195400.0,0.0024038192664990886
195500.0,0.002403819266499088
195600.0,0.0024038192664990877
195700.0,0.0024038192664990873
195800.0,0.002403819266499087
195900.0,0.0024038192664990864
196000.0,0.002403819266499086
196100.0,0.0024038192664990856
196200.0,0.002403819266499085
196300.0,0.0024038192664990847
196400.0,0.0024038192664990843
196500.0,0.002403819266499084
196600.0,0.0024038192664990834
196700.0,0.002403819266499083
196800.0,0.0024038192664990825
196900.0,0.002403819266499082
197000.0,0.0024038192664990817
197100.0,0.0024038192664990812
197200.0,0.002403819266499081
197300.0,0.0024038192664990804
197400.0,0.00240381926649908
197500.0,0.0024038192664990795
197600.0,0.002403819266499079
197700.0,0.0024038192664990786
197800.0,0.002403819266499078
197900.0,0.0024038192664990778
198000.0,0.0024038192664990773
198100.0,0.002403819266499077
198200.0,0.0024038192664990765
198300.0,0.002403819266499076
198400.0,0.0024038192664990756
198500.0,0.002403819266499075
198600.0,0.0024038192664990747
198700.0,0.0024038192664990743
198800.0,0.002403819266499074
198900.0,0.0024038192664990734
199000.0,0.002403819266499073
199100.0,0.0024038192664990726
199200.0,0.002403819266499072
199300.0,0.0024038192664990717
199400.0,0.0024038192664990713
199500.0,0.002403819266499071
199600.0,0.0024038192664990704
199700.0,0.00240381926649907
199800.0,0.0024038192664990695
199900.0,0.002403819266499069
200000.0,0.0024038192664990687
200100.0,0.0024038192664990682
200200.0,0.002403819266499068
200300.0,0.0024038192664990674
200400.0,0.002403819266499067
200500.0,0.0024038192664990665
200600.0,0.002403819266499066
200700.0,0.0024038192664990656
200800.0,0.002403819266499065
200900.0,0.0024038192664990648
201000.0,0.0024038192664990643
201100.0,0.002403819266499064
201200.0,0.0024038192664990634
201300.0,0.002403819266499063
201400.0,0.0024038192664990626
201500.0,0.002403819266499062
201600.0,0.0024038192664990617
201700.0,0.0024038192664990613
201800.0,0.002403819266499061
201900.0,0.0024038192664990604
202000.0,0.00240381926649906
202100.0,0.0024038192664990595
202200.0,0.002403819266499059
202300.0,0.0024038192664990587
202400.0,0.0024038192664990582
202500.0,0.002403819266499058
202600.0,0.0024038192664990574
202700.0,0.002403819266499057
202800.0,0.0024038192664990565
202900.0,0.002403819266499056
203000.0,0.0024038192664990556
203100.0,0.002403819266499055
203200.0,0.0024038192664990548
203300.0,0.0024038192664990543
203400.0,0.002403819266499054
203500.0,0.0024038192664990535
203600.0,0.002403819266499053
203700.0,0.0024038192664990526
203800.0,0.002403819266499052
203900.0,0.0024038192664990517
204000.0,0.0024038192664990513
204100.0,0.002403819266499051
204200.0,0.0024038192664990504
204300.0,0.00240381926649905
204400.0,0.0024038192664990496
204500.0,0.002403819266499049
204600.0,0.0024038192664990487
204700.0,0.0024038192664990483
204800.0,0.002403819266499048
204900.0,0.0024038192664990474
205000.0,0.002403819266499047
205100.0,0.0024038192664990465
205200.0,0.002403819266499046
205300.0,0.0024038192664990457
205400.0,0.0024038192664990452
205500.0,0.002403819266499045
205600.0,0.0024038192664990444
205700.0,0.002403819266499044
205800.0,0.0024038192664990435
205900.0,0.002403819266499043
206000.0,0.0024038192664990426
206100.0,0.002403819266499042
206200.0,0.0024038192664990418
206300.0,0.0024038192664990413
206400.0,0.002403819266499041
206500.0,0.0024038192664990405
206600.0,0.0024038192664990405
206700.0,0.00240381926649904
206800.0,0.00240381926649904
206900.0,0.0024038192664990396
207000.0,0.0024038192664990396
207100.0,0.002403819266499039
207200.0,0.002403819266499039
207300.0,0.002403819266499039
207400.0,0.0024038192664990387
207500.0,0.0024038192664990387
207600.0,0.0024038192664990387
207700.0,0.0024038192664990387
207800.0,0.0024038192664990387
207900.0,0.0024038192664990387
208000.0,0.0024038192664990387
208100.0,0.0024038192664990387
208200.0,0.0024038192664990387
208300.0,0.0024038192664990387
208400.0,0.0024038192664990387
208500.0,0.0024038192664990387
208600.0,0.0024038192664990387
208700.0,0.0024038192664990387
208800.0,0.0024038192664990387
208900.0,0.0024038192664990387
209000.0,0.0024038192664990387
209100.0,0.0024038192664990387
209200.0,0.0024038192664990387
209300.0,0.0024038192664990387
209400.0,0.0024038192664990387
209500.0,0.0024038192664990387
209600.0,0.0024038192664990387
209700.0,0.0024038192664990387
209800.0,0.0024038192664990387
209900.0,0.0024038192664990387
210000.0,0.0024038192664990387
210100.0,0.0024038192664990387
210200.0,0.0024038192664990387
210300.0,0.0024038192664990387
210400.0,0.0024038192664990387
210500.0,0.0024038192664990387
210600.0,0.0024038192664990387
210700.0,0.0024038192664990387
210800.0,0.0024038192664990387
210900.0,0.0024038192664990387
211000.0,0.0024038192664990387
211100.0,0.0024038192664990387
211200.0,0.0024038192664990387
211300.0,0.0024038192664990387
211400.0,0.0024038192664990387
211500.0,0.0024038192664990387
211600.0,0.0024038192664990387
211700.0,0.0024038192664990387
211800.0,0.0024038192664990387
211900.0,0.0024038192664990387
212000.0,0.0024038192664990387
212100.0,0.0024038192664990387
212200.0,0.0024038192664990387
212300.0,0.0024038192664990387
212400.0,0.0024038192664990387
212500.0,0.0024038192664990387
212600.0,0.0024038192664990387
212700.0,0.0024038192664990387
212800.0,0.0024038192664990387
212900.0,0.0024038192664990387
213000.0,0.0024038192664990387
213100.0,0.0024038192664990387
213200.0,0.0024038192664990387
213300.0,0.0024038192664990387
213400.0,0.0024038192664990387
213500.0,0.0024038192664990387
213600.0,0.0024038192664990387
213700.0,0.0024038192664990387
213800.0,0.0024038192664990387
213900.0,0.0024038192664990387
214000.0,0.0024038192664990387
214100.0,0.0024038192664990387
214200.0,0.0024038192664990387
214300.0,0.0024038192664990387
214400.0,0.0024038192664990387
214500.0,0.0024038192664990387
214600.0,0.0024038192664990387
214700.0,0.0024038192664990387
214800.0,0.0024038192664990387
214900.0,0.0024038192664990387
215000.0,0.0024038192664990387
215100.0,0.0024038192664990387
215200.0,0.0024038192664990387
215300.0,0.0024038192664990387
215400.0,0.0024038192664990387
215500.0,0.0024038192664990387
215600.0,0.0024038192664990387
215700.0,0.0024038192664990387
215800.0,0.0024038192664990387
215900.0,0.0024038192664990387
216000.0,0.0024038192664990387
216100.0,0.0024038192664990387
216200.0,0.0024038192664990387
216300.0,0.0024038192664990387
216400.0,0.0024038192664990387
216500.0,0.0024038192664990387
216600.0,0.0024038192664990387
216700.0,0.0024038192664990387
216800.0,0.0024038192664990387
216900.0,0.0024038192664990387
217000.0,0.0024038192664990387
217100.0,0.0024038192664990387
217200.0,0.0024038192664990387
217300.0,0.0024038192664990387
217400.0,0.0024038192664990387
217500.0,0.0024038192664990387
217600.0,0.0024038192664990387
217700.0,0.0024038192664990387
217800.0,0.0024038192664990387
217900.0,0.0024038192664990387
218000.0,0.0024038192664990387
218100.0,0.0024038192664990387
218200.0,0.0024038192664990387
218300.0,0.0024038192664990387
218400.0,0.0024038192664990387
218500.0,0.0024038192664990387
218600.0,0.0024038192664990387
218700.0,0.0024038192664990387
218800.0,0.0024038192664990387
218900.0,0.0024038192664990387
219000.0,0.0024038192664990387
219100.0,0.0024038192664990387
219200.0,0.0024038192664990387
219300.0,0.0024038192664990387
219400.0,0.0024038192664990387
219500.0,0.0024038192664990387
219600.0,0.0024038192664990387
219700.0,0.0024038192664990387
219800.0,0.0024038192664990387
219900.0,0.0024038192664990387
220000.0,0.0024038192664990387
220100.0,0.0024038192664990387
220200.0,0.0024038192664990387
220300.0,0.0024038192664990387
220400.0,0.0024038192664990387
220500.0,0.0024038192664990387
220600.0,0.0024038192664990387
220700.0,0.0024038192664990387
220800.0,0.0024038192664990387
220900.0,0.0024038192664990387
221000.0,0.0024038192664990387
221100.0,0.0024038192664990387
221200.0,0.0024038192664990387
221300.0,0.0024038192664990387
221400.0,0.0024038192664990387
221500.0,0.0024038192664990387
221600.0,0.0024038192664990387
221700.0,0.0024038192664990387
221800.0,0.0024038192664990387
221900.0,0.0024038192664990387
222000.0,0.0024038192664990387
222100.0,0.0024038192664990387
222200.0,0.0024038192664990387
222300.0,0.0024038192664990387
222400.0,0.0024038192664990387
222500.0,0.0024038192664990387
222600.0,0.0024038192664990387
222700.0,0.0024038192664990387
222800.0,0.0024038192664990387
222900.0,0.0024038192664990387
223000.0,0.0024038192664990387
223100.0,0.0024038192664990387
223200.0,0.0024038192664990387
223300.0,0.0024038192664990387
223400.0,0.0024038192664990387
223500.0,0.0024038192664990387
223600.0,0.0024038192664990387
223700.0,0.0024038192664990387
223800.0,0.0024038192664990387
223900.0,0.0024038192664990387
224000.0,0.0024038192664990387
224100.0,0.0024038192664990387
224200.0,0.0024038192664990387
224300.0,0.0024038192664990387
224400.0,0.0024038192664990387
224500.0,0.0024038192664990387
224600.0,0.0024038192664990387
224700.0,0.0024038192664990387
224800.0,0.0024038192664990387
224900.0,0.0024038192664990387
225000.0,0.0024038192664990387
225100.0,0.0024038192664990387
225200.0,0.0024038192664990387
225300.0,0.0024038192664990387
225400.0,0.0024038192664990387
225500.0,0.0024038192664990387
225600.0,0.0024038192664990387
225700.0,0.0024038192664990387
225800.0,0.0024038192664990387
225900.0,0.0024038192664990387
226000.0,0.0024038192664990387
226100.0,0.0024038192664990387
226200.0,0.0024038192664990387
226300.0,0.0024038192664990387
226400.0,0.0024038192664990387
226500.0,0.0024038192664990387
226600.0,0.0024038192664990387
226700.0,0.0024038192664990387
226800.0,0.0024038192664990387
226900.0,0.0024038192664990387
227000.0,0.0024038192664990387
227100.0,0.0024038192664990387
227200.0,0.0024038192664990387
227300.0,0.0024038192664990387
227400.0,0.0024038192664990387
227500.0,0.0024038192664990387
227600.0,0.0024038192664990387
227700.0,0.0024038192664990387
227800.0,0.0024038192664990387
227900.0,0.0024038192664990387
228000.0,0.0024038192664990387
228100.0,0.0024038192664990387
228200.0,0.0024038192664990387
228300.0,0.0024038192664990387
228400.0,0.0024038192664990387
228500.0,0.0024038192664990387
228600.0,0.0024038192664990387
228700.0,0.0024038192664990387
228800.0,0.0024038192664990387
228900.0,0.0024038192664990387
229000.0,0.0024038192664990387
229100.0,0.0024038192664990387
229200.0,0.0024038192664990387
229300.0,0.0024038192664990387
229400.0,0.0024038192664990387
229500.0,0.0024038192664990387
229600.0,0.0024038192664990387
229700.0,0.0024038192664990387
229800.0,0.0024038192664990387
229900.0,0.0024038192664990387
230000.0,0.0024038192664990387
230100.0,0.0024038192664990387
230200.0,0.0024038192664990387
230300.0,0.0024038192664990387
230400.0,0.0024038192664990387
230500.0,0.0024038192664990387
230600.0,0.0024038192664990387
230700.0,0.0024038192664990387
230800.0,0.0024038192664990387
230900.0,0.0024038192664990387
231000.0,0.0024038192664990387
231100.0,0.0024038192664990387
231200.0,0.0024038192664990387
231300.0,0.0024038192664990387
231400.0,0.0024038192664990387
231500.0,0.0024038192664990387
231600.0,0.0024038192664990387
231700.0,0.0024038192664990387
231800.0,0.0024038192664990387
231900.0,0.0024038192664990387
232000.0,0.0024038192664990387
232100.0,0.0024038192664990387
232200.0,0.0024038192664990387
232300.0,0.0024038192664990387
232400.0,0.0024038192664990387
232500.0,0.0024038192664990387
232600.0,0.0024038192664990387
232700.0,0.0024038192664990387
232800.0,0.0024038192664990387
232900.0,0.0024038192664990387
233000.0,0.0024038192664990387
233100.0,0.0024038192664990387
233200.0,0.0024038192664990387
233300.0,0.0024038192664990387
233400.0,0.0024038192664990387
233500.0,0.0024038192664990387
233600.0,0.0024038192664990387
233700.0,0.0024038192664990387
233800.0,0.0024038192664990387
233900.0,0.0024038192664990387
234000.0,0.0024038192664990387
234100.0,0.0024038192664990387
234200.0,0.0024038192664990387
234300.0,0.0024038192664990387
234400.0,0.0024038192664990387
234500.0,0.0024038192664990387
234600.0,0.0024038192664990387
234700.0,0.0024038192664990387
234800.0,0.0024038192664990387
234900.0,0.0024038192664990387
235000.0,0.0024038192664990387
235100.0,0.0024038192664990387
235200.0,0.0024038192664990387
235300.0,0.0024038192664990387
235400.0,0.0024038192664990387
235500.0,0.0024038192664990387
235600.0,0.0024038192664990387
235700.0,0.0024038192664990387
235800.0,0.0024038192664990387
235900.0,0.0024038192664990387
236000.0,0.0024038192664990387
236100.0,0.0024038192664990387
236200.0,0.0024038192664990387
236300.0,0.0024038192664990387
236400.0,0.0024038192664990387
236500.0,0.0024038192664990387
236600.0,0.0024038192664990387
236700.0,0.0024038192664990387
236800.0,0.0024038192664990387
236900.0,0.0024038192664990387
237000.0,0.0024038192664990387
237100.0,0.0024038192664990387
237200.0,0.0024038192664990387
237300.0,0.0024038192664990387
237400.0,0.0024038192664990387
237500.0,0.0024038192664990387
237600.0,0.0024038192664990387
237700.0,0.0024038192664990387
237800.0,0.0024038192664990387
237900.0,0.0024038192664990387
238000.0,0.0024038192664990387
238100.0,0.0024038192664990387
238200.0,0.0024038192664990387
238300.0,0.0024038192664990387
238400.0,0.0024038192664990387
238500.0,0.0024038192664990387
238600.0,0.0024038192664990387
238700.0,0.0024038192664990387
238800.0,0.0024038192664990387
238900.0,0.0024038192664990387
239000.0,0.0024038192664990387
239100.0,0.0024038192664990387
239200.0,0.0024038192664990387
239300.0,0.0024038192664990387
239400.0,0.0024038192664990387
239500.0,0.0024038192664990387
239600.0,0.0024038192664990387
239700.0,0.0024038192664990387
239800.0,0.0024038192664990387
239900.0,0.0024038192664990387
240000.0,0.0024038192664990387
240100.0,0.0024038192664990387
240200.0,0.0024038192664990387
240300.0,0.0024038192664990387
240400.0,0.0024038192664990387
240500.0,0.0024038192664990387
240600.0,0.0024038192664990387
240700.0,0.0024038192664990387
240800.0,0.0024038192664990387
240900.0,0.0024038192664990387
241000.0,0.0024038192664990387
241100.0,0.0024038192664990387
241200.0,0.0024038192664990387
241300.0,0.0024038192664990387
241400.0,0.0024038192664990387
241500.0,0.0024038192664990387
241600.0,0.0024038192664990387
241700.0,0.0024038192664990387
241800.0,0.0024038192664990387
241900.0,0.0024038192664990387
242000.0,0.0024038192664990387
242100.0,0.0024038192664990387
242200.0,0.0024038192664990387
242300.0,0.0024038192664990387
242400.0,0.0024038192664990387
242500.0,0.0024038192664990387
242600.0,0.0024038192664990387
242700.0,0.0024038192664990387
242800.0,0.0024038192664990387
242900.0,0.0024038192664990387
243000.0,0.0024038192664990387
243100.0,0.0024038192664990387
243200.0,0.0024038192664990387
243300.0,0.0024038192664990387
243400.0,0.0024038192664990387
243500.0,0.0024038192664990387
243600.0,0.0024038192664990387
243700.0,0.0024038192664990387
243800.0,0.0024038192664990387
243900.0,0.0024038192664990387
244000.0,0.0024038192664990387
244100.0,0.0024038192664990387
244200.0,0.0024038192664990387
244300.0,0.0024038192664990387
244400.0,0.0024038192664990387
244500.0,0.0024038192664990387
244600.0,0.0024038192664990387
244700.0,0.0024038192664990387
244800.0,0.0024038192664990387
244900.0,0.0024038192664990387
245000.0,0.0024038192664990387
245100.0,0.0024038192664990387
245200.0,0.0024038192664990387
245300.0,0.0024038192664990387
245400.0,0.0024038192664990387
245500.0,0.0024038192664990387
245600.0,0.0024038192664990387
245700.0,0.0024038192664990387
245800.0,0.0024038192664990387
245900.0,0.0024038192664990387
246000.0,0.0024038192664990387
246100.0,0.0024038192664990387
246200.0,0.0024038192664990387
246300.0,0.0024038192664990387
246400.0,0.0024038192664990387
246500.0,0.0024038192664990387
246600.0,0.0024038192664990387
246700.0,0.0024038192664990387
246800.0,0.0024038192664990387
246900.0,0.0024038192664990387
247000.0,0.0024038192664990387
247100.0,0.0024038192664990387
247200.0,0.0024038192664990387
247300.0,0.0024038192664990387
247400.0,0.0024038192664990387
247500.0,0.0024038192664990387
247600.0,0.0024038192664990387
247700.0,0.0024038192664990387
247800.0,0.0024038192664990387
247900.0,0.0024038192664990387
248000.0,0.0024038192664990387
248100.0,0.0024038192664990387
248200.0,0.0024038192664990387
248300.0,0.0024038192664990387
248400.0,0.0024038192664990387
248500.0,0.0024038192664990387
248600.0,0.0024038192664990387
248700.0,0.0024038192664990387
248800.0,0.0024038192664990387
248900.0,0.0024038192664990387
249000.0,0.0024038192664990387
249100.0,0.0024038192664990387
249200.0,0.0024038192664990387
249300.0,0.0024038192664990387
249400.0,0.0024038192664990387
249500.0,0.0024038192664990387
249600.0,0.0024038192664990387
249700.0,0.0024038192664990387
249800.0,0.0024038192664990387
249900.0,0.0024038192664990387
250000.0,0.0024038192664990387
250100.0,0.0024038192664990387
250200.0,0.0024038192664990387
250300.0,0.0024038192664990387
250400.0,0.0024038192664990387
250500.0,0.0024038192664990387
250600.0,0.0024038192664990387
250700.0,0.0024038192664990387
250800.0,0.0024038192664990387
250900.0,0.0024038192664990387
251000.0,0.0024038192664990387
251100.0,0.0024038192664990387
251200.0,0.0024038192664990387
251300.0,0.0024038192664990387
251400.0,0.0024038192664990387
251500.0,0.0024038192664990387
251600.0,0.0024038192664990387
251700.0,0.0024038192664990387
251800.0,0.0024038192664990387
251900.0,0.0024038192664990387
252000.0,0.0024038192664990387
252100.0,0.0024038192664990387
252200.0,0.0024038192664990387
252300.0,0.0024038192664990387
252400.0,0.0024038192664990387
252500.0,0.0024038192664990387
252600.0,0.0024038192664990387
252700.0,0.0024038192664990387
252800.0,0.0024038192664990387
252900.0,0.0024038192664990387
253000.0,0.0024038192664990387
253100.0,0.0024038192664990387
253200.0,0.0024038192664990387
253300.0,0.0024038192664990387
253400.0,0.0024038192664990387
253500.0,0.0024038192664990387
253600.0,0.0024038192664990387
253700.0,0.0024038192664990387
253800.0,0.0024038192664990387
253900.0,0.0024038192664990387
254000.0,0.0024038192664990387
254100.0,0.0024038192664990387
254200.0,0.0024038192664990387
254300.0,0.0024038192664990387
254400.0,0.0024038192664990387
254500.0,0.0024038192664990387
254600.0,0.0024038192664990387
254700.0,0.0024038192664990387
254800.0,0.0024038192664990387
254900.0,0.0024038192664990387
255000.0,0.0024038192664990387
255100.0,0.0024038192664990387
255200.0,0.0024038192664990387
255300.0,0.0024038192664990387
255400.0,0.0024038192664990387
255500.0,0.0024038192664990387
255600.0,0.0024038192664990387
255700.0,0.0024038192664990387
255800.0,0.0024038192664990387
255900.0,0.0024038192664990387
256000.0,0.0024038192664990387
256100.0,0.0024038192664990387
256200.0,0.0024038192664990387
256300.0,0.0024038192664990387
256400.0,0.0024038192664990387
256500.0,0.0024038192664990387
256600.0,0.0024038192664990387
256700.0,0.0024038192664990387
256800.0,0.0024038192664990387
256900.0,0.0024038192664990387
257000.0,0.0024038192664990387
257100.0,0.0024038192664990387
257200.0,0.0024038192664990387
257300.0,0.0024038192664990387
257400.0,0.0024038192664990387
257500.0,0.0024038192664990387
257600.0,0.0024038192664990387
257700.0,0.0024038192664990387
257800.0,0.0024038192664990387
257900.0,0.0024038192664990387
258000.0,0.0024038192664990387
258100.0,0.0024038192664990387
258200.0,0.0024038192664990387
258300.0,0.0024038192664990387
258400.0,0.0024038192664990387
258500.0,0.0024038192664990387
258600.0,0.0024038192664990387
258700.0,0.0024038192664990387
258800.0,0.0024038192664990387
258900.0,0.0024038192664990387
259000.0,0.0024038192664990387
259100.0,0.0024038192664990387
259200.0,0.0024038192664990387
259300.0,0.0024038192664990387
259400.0,0.0024038192664990387
259500.0,0.0024038192664990387
259600.0,0.0024038192664990387
259700.0,0.0024038192664990387
259800.0,0.0024038192664990387
259900.0,0.0024038192664990387
260000.0,0.0024038192664990387
260100.0,0.0024038192664990387
260200.0,0.0024038192664990387
260300.0,0.0024038192664990387
260400.0,0.0024038192664990387
260500.0,0.0024038192664990387
260600.0,0.0024038192664990387
260700.0,0.0024038192664990387
260800.0,0.0024038192664990387
260900.0,0.0024038192664990387
261000.0,0.0024038192664990387
261100.0,0.0024038192664990387
261200.0,0.0024038192664990387
261300.0,0.0024038192664990387
261400.0,0.0024038192664990387
261500.0,0.0024038192664990387
261600.0,0.0024038192664990387
261700.0,0.0024038192664990387
261800.0,0.0024038192664990387
261900.0,0.0024038192664990387
262000.0,0.0024038192664990387
262100.0,0.0024038192664990387
262200.0,0.0024038192664990387
262300.0,0.0024038192664990387
262400.0,0.0024038192664990387
262500.0,0.0024038192664990387
262600.0,0.0024038192664990387
262700.0,0.0024038192664990387
262800.0,0.0024038192664990387
262900.0,0.0024038192664990387
263000.0,0.0024038192664990387
263100.0,0.0024038192664990387
263200.0,0.0024038192664990387
263300.0,0.0024038192664990387
263400.0,0.0024038192664990387
263500.0,0.0024038192664990387
263600.0,0.0024038192664990387
263700.0,0.0024038192664990387
263800.0,0.0024038192664990387
263900.0,0.0024038192664990387
264000.0,0.0024038192664990387
264100.0,0.0024038192664990387
264200.0,0.0024038192664990387
264300.0,0.0024038192664990387
264400.0,0.0024038192664990387
264500.0,0.0024038192664990387
264600.0,0.0024038192664990387
264700.0,0.0024038192664990387
264800.0,0.0024038192664990387
264900.0,0.0024038192664990387
265000.0,0.0024038192664990387
265100.0,0.0024038192664990387
265200.0,0.0024038192664990387
265300.0,0.0024038192664990387
265400.0,0.0024038192664990387
265500.0,0.0024038192664990387
265600.0,0.0024038192664990387
265700.0,0.0024038192664990387
265800.0,0.0024038192664990387
265900.0,0.0024038192664990387
266000.0,0.0024038192664990387
266100.0,0.0024038192664990387
266200.0,0.0024038192664990387
266300.0,0.0024038192664990387
266400.0,0.0024038192664990387
266500.0,0.0024038192664990387
266600.0,0.0024038192664990387
266700.0,0.0024038192664990387
266800.0,0.0024038192664990387
266900.0,0.0024038192664990387
267000.0,0.0024038192664990387
267100.0,0.0024038192664990387
267200.0,0.0024038192664990387
267300.0,0.0024038192664990387
267400.0,0.0024038192664990387
267500.0,0.0024038192664990387
267600.0,0.0024038192664990387
267700.0,0.0024038192664990387
267800.0,0.0024038192664990387
267900.0,0.0024038192664990387
268000.0,0.0024038192664990387
